GeoFIPS,GeoName,Region,ComponentId,ComponentName,Line,Description,2012,2013,2014,2015,2016
42000,Pennsylvania,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),23, Gross output of nonprofit institutions,4409,4523,4657,4842,5003
42000,Pennsylvania,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,3005,3068,3167,3289,3342
44000,Rhode Island,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),1,Personal consumption expenditures,37533,38340,39836,41130,42454
44000,Rhode Island,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),2, Goods,10552,10773,11053,11149,11488
44000,Rhode Island,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),3,  Durable goods,3076,3195,3321,3429,3578
44000,Rhode Island,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),4,   Motor vehicles and parts,992,1046,1120,1129,1163
44000,Rhode Island,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),5,   Furnishings and durable household equipment,705,724,760,798,855
44000,Rhode Island,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),6,   Recreational goods and vehicles,788,815,822,838,864
44000,Rhode Island,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),7,   Other durable goods,591,611,619,663,696
44000,Rhode Island,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),8,  Nondurable goods,7476,7578,7731,7720,7910
44000,Rhode Island,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),9,   Food and beverages purchased for off-premises consumption,2707,2725,2787,2803,2851
44000,Rhode Island,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),10,   Clothing and footwear,932,939,966,1001,1020
44000,Rhode Island,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),11,   Gasoline and other energy goods,1067,1061,1042,803,728
44000,Rhode Island,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),12,   Other nondurable goods,2770,2854,2937,3114,3311
44000,Rhode Island,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),13, Services,26982,27567,28783,29981,30966
44000,Rhode Island,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),14,  Household consumption expenditures (for services),25469,25980,27198,28329,29223
44000,Rhode Island,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),15,  Housing and utilities,7154,7210,7568,7837,8003
44000,Rhode Island,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),16,  Health care,6819,6959,7218,7481,7575
44000,Rhode Island,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),17,  Transportation services,968,1003,1058,1107,1168
44000,Rhode Island,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),18,  Recreation services,1466,1509,1568,1600,1654
44000,Rhode Island,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),19,  Food services and accommodations,2521,2623,2776,2961,3127
44000,Rhode Island,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),20,  Financial services and insurance,2637,2748,2908,3094,3197
44000,Rhode Island,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),21,  Other services,3904,3929,4102,4248,4499
44000,Rhode Island,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),22, Final consumption expenditures of nonprofit institutions serving households (NPISHs),1513,1587,1585,1652,1743
44000,Rhode Island,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),23, Gross output of nonprofit institutions,4593,4758,4795,4957,5047
44000,Rhode Island,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,3080,3171,3210,3305,3304
45000,South Carolina,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),1,Personal consumption expenditures,30098,30586,31516,32260,33266
45000,South Carolina,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),2, Goods,11515,11701,11919,11765,11918
45000,South Carolina,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),3,  Durable goods,3209,3356,3469,3624,3732
45000,South Carolina,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),4,   Motor vehicles and parts,1188,1251,1295,1378,1396
45000,South Carolina,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),5,   Furnishings and durable household equipment,733,770,803,837,870
45000,South Carolina,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),6,   Recreational goods and vehicles,802,831,851,876,916
45000,South Carolina,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),7,   Other durable goods,486,504,519,533,550
45000,South Carolina,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),8,  Nondurable goods,8306,8345,8449,8141,8185
45000,South Carolina,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),9,   Food and beverages purchased for off-premises consumption,2671,2679,2757,2731,2765
45000,South Carolina,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),10,   Clothing and footwear,1048,1063,1090,1106,1133
45000,South Carolina,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),11,   Gasoline and other energy goods,1719,1677,1572,1165,1039
45000,South Carolina,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),12,   Other nondurable goods,2869,2926,3030,3139,3249
45000,South Carolina,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),13, Services,18583,18884,19598,20495,21348
45000,South Carolina,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),14,  Household consumption expenditures (for services),18144,18387,19074,19958,20750
45000,South Carolina,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),15,  Housing and utilities,4888,4988,5201,5322,5542
45000,South Carolina,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),16,  Health care,5094,5042,5192,5460,5633
45000,South Carolina,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),17,  Transportation services,569,591,624,639,668
45000,South Carolina,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),18,  Recreation services,1009,1046,1085,1149,1200
45000,South Carolina,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),19,  Food services and accommodations,2134,2177,2243,2387,2491
45000,South Carolina,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),20,  Financial services and insurance,2060,2148,2273,2415,2493
45000,South Carolina,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),21,  Other services,2391,2396,2456,2587,2722
45000,South Carolina,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),22, Final consumption expenditures of nonprofit institutions serving households (NPISHs),438,497,524,537,598
45000,South Carolina,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),23, Gross output of nonprofit institutions,2739,2821,2935,3044,3136
45000,South Carolina,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,2300,2323,2412,2508,2538
46000,South Dakota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),1,Personal consumption expenditures,35576,36357,37462,38408,39475
46000,South Dakota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),2, Goods,12898,13121,13481,13407,13530
46000,South Dakota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),3,  Durable goods,4519,4680,4899,5126,5202
46000,South Dakota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),4,   Motor vehicles and parts,1739,1798,1941,2025,2008
46000,South Dakota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),5,   Furnishings and durable household equipment,932,972,1001,1048,1078
46000,South Dakota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),6,   Recreational goods and vehicles,1150,1191,1231,1286,1338
46000,South Dakota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),7,   Other durable goods,697,720,726,766,778
46000,South Dakota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),8,  Nondurable goods,8379,8441,8582,8281,8328
46000,South Dakota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),9,   Food and beverages purchased for off-premises consumption,2642,2637,2729,2791,2859
46000,South Dakota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),10,   Clothing and footwear,934,949,984,1016,1055
46000,South Dakota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),11,   Gasoline and other energy goods,2222,2225,2174,1683,1512
46000,South Dakota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),12,   Other nondurable goods,2581,2630,2695,2790,2902
46000,South Dakota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),13, Services,22677,23236,23981,25001,25945
46000,South Dakota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),14,  Household consumption expenditures (for services),21565,22051,22802,23787,24651
46000,South Dakota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),15,  Housing and utilities,4923,5125,5232,5367,5555
46000,South Dakota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),16,  Health care,7120,7192,7440,7728,8098
46000,South Dakota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),17,  Transportation services,823,860,887,920,954
46000,South Dakota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),18,  Recreation services,1232,1263,1293,1356,1384
46000,South Dakota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),19,  Food services and accommodations,2148,2188,2279,2453,2534
46000,South Dakota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),20,  Financial services and insurance,2621,2743,2856,3039,3047
46000,South Dakota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),21,  Other services,2699,2678,2815,2923,3078
46000,South Dakota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),22, Final consumption expenditures of nonprofit institutions serving households (NPISHs),1112,1186,1180,1214,1294
46000,South Dakota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),23, Gross output of nonprofit institutions,3595,3684,3783,3921,4098
46000,South Dakota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,2483,2498,2603,2707,2804
47000,Tennessee,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),1,Personal consumption expenditures,30700,31214,32163,33210,34219
47000,Tennessee,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),2, Goods,11301,11409,11631,11631,11843
47000,Tennessee,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),3,  Durable goods,3514,3603,3754,3956,4090
47000,Tennessee,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),4,   Motor vehicles and parts,1279,1304,1402,1528,1565
47000,Tennessee,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),5,   Furnishings and durable household equipment,791,823,853,908,961
47000,Tennessee,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),6,   Recreational goods and vehicles,949,968,992,998,1030
47000,Tennessee,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),7,   Other durable goods,494,508,507,521,534
47000,Tennessee,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),8,  Nondurable goods,7787,7806,7877,7676,7753
47000,Tennessee,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),9,   Food and beverages purchased for off-premises consumption,2683,2669,2700,2697,2703
