GeoFIPS,GeoName,Region,ComponentName,Line,Description,2014,2015,2016
44000,Rhode Island,1,Total personal consumption expenditures (PCE) by state (millions of dollars),18,  Recreation services,1654,1689,1747
44000,Rhode Island,1,Total personal consumption expenditures (PCE) by state (millions of dollars),19,  Food services and accommodations,2927,3126,3303
44000,Rhode Island,1,Total personal consumption expenditures (PCE) by state (millions of dollars),20,  Financial services and insurance,3066,3267,3378
44000,Rhode Island,1,Total personal consumption expenditures (PCE) by state (millions of dollars),21,  Other services,4325,4484,4753
44000,Rhode Island,1,Total personal consumption expenditures (PCE) by state (millions of dollars),22, Final consumption expenditures of nonprofit institutions serving households (NPISHs),1671,1744,1841
44000,Rhode Island,1,Total personal consumption expenditures (PCE) by state (millions of dollars),23, Gross output of nonprofit institutions,5057,5233,5332
44000,Rhode Island,1,Total personal consumption expenditures (PCE) by state (millions of dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,3385,3489,3491
45000,South Carolina,5,Total personal consumption expenditures (PCE) by state (millions of dollars),1,Personal consumption expenditures,152175,157909,165036
45000,South Carolina,5,Total personal consumption expenditures (PCE) by state (millions of dollars),2, Goods,57548,57590,59125
45000,South Carolina,5,Total personal consumption expenditures (PCE) by state (millions of dollars),3,  Durable goods,16750,17739,18516
45000,South Carolina,5,Total personal consumption expenditures (PCE) by state (millions of dollars),4,   Motor vehicles and parts,6255,6745,6925
45000,South Carolina,5,Total personal consumption expenditures (PCE) by state (millions of dollars),5,   Furnishings and durable household equipment,3878,4097,4317
45000,South Carolina,5,Total personal consumption expenditures (PCE) by state (millions of dollars),6,   Recreational goods and vehicles,4111,4289,4545
45000,South Carolina,5,Total personal consumption expenditures (PCE) by state (millions of dollars),7,   Other durable goods,2507,2607,2730
45000,South Carolina,5,Total personal consumption expenditures (PCE) by state (millions of dollars),8,  Nondurable goods,40798,39851,40609
45000,South Carolina,5,Total personal consumption expenditures (PCE) by state (millions of dollars),9,   Food and beverages purchased for off-premises consumption,13314,13369,13716
45000,South Carolina,5,Total personal consumption expenditures (PCE) by state (millions of dollars),10,   Clothing and footwear,5262,5414,5619
45000,South Carolina,5,Total personal consumption expenditures (PCE) by state (millions of dollars),11,   Gasoline and other energy goods,7589,5705,5154
45000,South Carolina,5,Total personal consumption expenditures (PCE) by state (millions of dollars),12,   Other nondurable goods,14632,15364,16119
45000,South Carolina,5,Total personal consumption expenditures (PCE) by state (millions of dollars),13, Services,94627,100319,105911
45000,South Carolina,5,Total personal consumption expenditures (PCE) by state (millions of dollars),14,  Household consumption expenditures (for services),92099,97693,102944
45000,South Carolina,5,Total personal consumption expenditures (PCE) by state (millions of dollars),15,  Housing and utilities,25115,26050,27493
45000,South Carolina,5,Total personal consumption expenditures (PCE) by state (millions of dollars),16,  Health care,25068,26725,27947
45000,South Carolina,5,Total personal consumption expenditures (PCE) by state (millions of dollars),17,  Transportation services,3012,3128,3313
45000,South Carolina,5,Total personal consumption expenditures (PCE) by state (millions of dollars),18,  Recreation services,5237,5623,5955
45000,South Carolina,5,Total personal consumption expenditures (PCE) by state (millions of dollars),19,  Food services and accommodations,10832,11685,12361
45000,South Carolina,5,Total personal consumption expenditures (PCE) by state (millions of dollars),20,  Financial services and insurance,10976,11822,12370
45000,South Carolina,5,Total personal consumption expenditures (PCE) by state (millions of dollars),21,  Other services,11859,12661,13505
45000,South Carolina,5,Total personal consumption expenditures (PCE) by state (millions of dollars),22, Final consumption expenditures of nonprofit institutions serving households (NPISHs),2528,2627,2966
45000,South Carolina,5,Total personal consumption expenditures (PCE) by state (millions of dollars),23, Gross output of nonprofit institutions,14172,14901,15558
45000,South Carolina,5,Total personal consumption expenditures (PCE) by state (millions of dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,11644,12274,12591
46000,South Dakota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),1,Personal consumption expenditures,31939,32951,34164
46000,South Dakota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),2, Goods,11493,11502,11710
46000,South Dakota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),3,  Durable goods,4177,4398,4502
46000,South Dakota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),4,   Motor vehicles and parts,1655,1738,1738
46000,South Dakota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),5,   Furnishings and durable household equipment,853,899,933
46000,South Dakota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),6,   Recreational goods and vehicles,1050,1103,1158
46000,South Dakota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),7,   Other durable goods,619,658,674
46000,South Dakota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),8,  Nondurable goods,7317,7104,7207
46000,South Dakota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),9,   Food and beverages purchased for off-premises consumption,2327,2395,2475
46000,South Dakota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),10,   Clothing and footwear,839,872,913
46000,South Dakota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),11,   Gasoline and other energy goods,1853,1444,1308
46000,South Dakota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),12,   Other nondurable goods,2298,2394,2511
46000,South Dakota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),13, Services,20446,21449,22454
46000,South Dakota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),14,  Household consumption expenditures (for services),19440,20407,21334
46000,South Dakota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),15,  Housing and utilities,4461,4605,4808
46000,South Dakota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),16,  Health care,6343,6630,7009
46000,South Dakota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),17,  Transportation services,757,789,825
46000,South Dakota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),18,  Recreation services,1103,1163,1198
46000,South Dakota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),19,  Food services and accommodations,1943,2105,2193
46000,South Dakota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),20,  Financial services and insurance,2435,2607,2637
46000,South Dakota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),21,  Other services,2400,2508,2664
46000,South Dakota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),22, Final consumption expenditures of nonprofit institutions serving households (NPISHs),1006,1042,1120
46000,South Dakota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),23, Gross output of nonprofit institutions,3225,3364,3547
46000,South Dakota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,2219,2322,2427
47000,Tennessee,5,Total personal consumption expenditures (PCE) by state (millions of dollars),1,Personal consumption expenditures,210497,219025,227596
47000,Tennessee,5,Total personal consumption expenditures (PCE) by state (millions of dollars),2, Goods,76119,76709,78768
47000,Tennessee,5,Total personal consumption expenditures (PCE) by state (millions of dollars),3,  Durable goods,24568,26088,27202
47000,Tennessee,5,Total personal consumption expenditures (PCE) by state (millions of dollars),4,   Motor vehicles and parts,9179,10078,10412
47000,Tennessee,5,Total personal consumption expenditures (PCE) by state (millions of dollars),5,   Furnishings and durable household equipment,5583,5987,6389
47000,Tennessee,5,Total personal consumption expenditures (PCE) by state (millions of dollars),6,   Recreational goods and vehicles,6491,6585,6851
47000,Tennessee,5,Total personal consumption expenditures (PCE) by state (millions of dollars),7,   Other durable goods,3315,3438,3550
47000,Tennessee,5,Total personal consumption expenditures (PCE) by state (millions of dollars),8,  Nondurable goods,51551,50622,51565
47000,Tennessee,5,Total personal consumption expenditures (PCE) by state (millions of dollars),9,   Food and beverages purchased for off-premises consumption,17673,17786,17976
47000,Tennessee,5,Total personal consumption expenditures (PCE) by state (millions of dollars),10,   Clothing and footwear,6608,6728,6854
47000,Tennessee,5,Total personal consumption expenditures (PCE) by state (millions of dollars),11,   Gasoline and other energy goods,7958,6008,5455
47000,Tennessee,5,Total personal consumption expenditures (PCE) by state (millions of dollars),12,   Other nondurable goods,19310,20100,21280
