"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"34000","New Jersey","2","SA35","3300","...","    Receipts from businesses","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",5793,5341,6143,8471,9903,12467,8205,10935,11139,11362,11004,13951,14325,15524,18396,20539,23065,24530,27349,27210,32720,37276,28184,30512,35459,40880,41428,41130,50058,60052,69330,75422,76903,81503,93605,116318,129810,142776,165053,158310,154968,153788,148357,147711,170321,193598,217160,226212,237444,253297,261285,322416,319594,341900,308774,322496,343762,488257,431311,412448,358310,374766,466802,420987,465073,471498,495521,509191
"34000","New Jersey","2","SA35","4000","...","  Current transfer receipts of individuals from businesses 13/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",5425,5346,12120,21541,17137,14254,11412,23122,36817,44071,35141,34966,34749,35994,40656,51191,60846,61523,53849,58939,72753,80417,75286,64586,73905,96315,122144,193057,176815,110711,145679,195708,204435,280787,305361,326121,501387,567913,566291,484722,497336,574480,544506,399219,332127,237936,188085,344284,457039,334836,522117,698379,952248,1058640,713151,460126,153369,268285,195149,473528,695866,734991,744870,994462,745349,689545,783868,929695
"35000","New Mexico","6","SA35","1000","...","Personal current transfer receipts (thousands of dollars)",2772,3111,7071,5509,4999,5755,6238,8812,5313,5340,6522,7011,6884,6837,7331,9565,18137,35267,39802,40000,42442,59332,47767,49160,53037,60235,61840,64722,73576,84064,92516,102328,118370,120369,128839,135090,145447,156066,195454,228293,260742,325429,377894,422125,499780,600725,738125,828143,872291,955977,1103028,1314998,1501778,1651216,1803968,1927188,2064166,2222456,2350213,2520447,2796015,3048122,3417153,3798873,4118225,4429867,4878220,5322474,5437382,5719073,6050663,6422972,7169350,7870398,8431354,8992769,9705461,10591886,11517164,13251004,14662050,15867386,16060509,16027064,16189859,17676737,19088045
"35000","New Mexico","6","SA35","2000","...","  Current transfer receipts of individuals from governments","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",37030,39331,55228,42400,43248,48296,57053,57424,59525,67717,77687,85657,95524,110167,111934,119308,125131,133994,145612,182499,213286,237441,300309,355238,396529,469724,563974,686635,771507,823632,890606,1025978,1231355,1403424,1550217,1692810,1775831,1897567,2046033,2189263,2356100,2613131,2870916,3261159,3645134,3970675,4282909,4692443,5106596,5244172,5480152,5755689,6069602,6774692,7547210,8151781,8770121,9422296,10333215,11197371,12882855,14268576,15441700,15583944,15593772,15768035,17227880,18608122
"35000","New Mexico","6","SA35","2100","...","    Retirement and disability insurance benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",1924,2309,2935,4924,6280,8298,10092,13473,15641,20454,24235,30469,34524,40437,47073,51853,55738,63852,71847,78659,94065,102918,125456,151529,174488,220307,254385,297408,344311,388237,434049,493518,579106,674470,742104,808029,874790,936402,1003473,1056187,1125895,1226688,1331646,1452133,1565334,1672068,1771505,1885524,1991316,2089390,2179939,2260623,2401340,2552317,2697725,2817724,2984913,3201707,3457469,3696982,3919237,4310797,4503297,4677916,5018415,5281441,5529999,5797333
"35000","New Mexico","6","SA35","2110","...","      Social Security benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",867,1044,1541,3441,4161,5994,7506,10678,12635,17128,20340,26158,29762,35421,41842,46282,50016,57752,65292,71394,85575,93719,114593,137819,158791,200099,231519,269698,313381,354803,396827,449598,528617,619808,683913,747236,811674,869670,935870,985471,1052260,1144490,1243623,1359777,1472630,1578418,1679114,1792915,1891227,1989241,2083470,2164204,2304058,2452210,2591364,2710112,2873287,3082310,3334451,3564464,3776807,4166792,4356073,4526088,4862329,5124727,5367778,5632539
"35000","New Mexico","6","SA35","2120","...","      Excluding Social Security benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",1057,1265,1394,1483,2119,2304,2586,2795,3006,3326,3895,4311,4762,5016,5231,5571,5722,6100,6555,7265,8490,9199,10863,13710,15697,20208,22866,27710,30930,33434,37222,43920,50489,54662,58191,60793,63116,66732,67603,70716,73635,82198,88023,92356,92704,93650,92391,92609,100089,100149,96469,96419,97282,100107,106361,107612,111626,119397,123018,132518,142430,144005,147224,151828,156086,156714,162221,164794
"35000","New Mexico","6","SA35","2121","...","        Railroad retirement and disability benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",982,1180,1243,1287,1906,2031,2294,2458,2609,2877,3361,3762,4248,4485,4673,4988,5117,5469,5866,6493,7640,8247,9602,11758,13028,15898,17859,21254,23569,25733,27602,30656,34615,38623,41987,43703,44599,46279,46745,48285,50030,52239,54667,57415,60565,60910,62712,62016,64079,65672,66699,66946,67890,69175,71302,72231,73962,75739,78624,80127,81754,86162,85578,86870,89861,91318,92759,94221
"35000","New Mexico","6","SA35","2122","...","        Workers' compensation","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",70,75,140,190,208,266,286,330,391,444,527,542,507,526,553,578,602,628,687,769,847,949,1114,1315,1514,1826,2610,4046,4946,5306,7017,8917,11444,11706,12008,12596,14099,15626,15902,17414,17949,24841,28365,30102,26940,27372,24436,25732,30848,30276,25688,24936,26053,27717,30453,30065,32159,37141,37303,46008,54887,52581,56181,59443,60820,60885,62500,61870
"35000","New Mexico","6","SA35","2123","...","        Other government retirement and disability insurance benefits 1/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)",147,637,1155,2484,2397,2410,2415,2395,2603,4347,4430,4333,4196,4494,4418,4827,4956,5017,5656,5118,4991,4839,5199,5368,5243,4861,5162,4201,4082,4537,3339,3215,4606,5316,5505,6517,7091,6383,5789,5262,5465,5515,5405,4511,6962,8703
"35000","New Mexico","6","SA35","2200","...","    Medical benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",476,620,723,889,1052,1157,1723,2371,2467,2956,3840,3998,4348,4818,7931,28040,35279,34698,39193,42944,48249,62421,74302,90228,114116,127591,145560,176845,218116,263900,317059,363788,410897,461116,501245,554303,630255,717015,797573,951681,1094313,1244152,1380795,1618144,1813055,1912871,2002385,2121458,2284487,2716609,3144053,3466457,3847492,4143507,4763185,5197602,5829387,6485623,6567975,6676517,6710995,6697889,7963800,8977938
"35000","New Mexico","6","SA35","2210","...","      Medicare benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",3324,15498,17813,20025,22799,24519,27535,35807,43774,52605,69109,77949,91187,113009,140463,169721,208055,238499,264620,286254,310448,338027,359175,433728,458708,503884,556953,606276,700225,794975,873811,930201,937633,967402,982147,1111415,1232141,1328221,1477148,1653813,2094176,2298795,2513041,2690410,2813107,2956334,3067518,3162747,3327437,3500821
"35000","New Mexico","6","SA35","2220","...","      Public assistance medical care benefits 2/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",476,620,723,889,1052,1157,1723,2371,2467,2956,3840,3998,4348,4818,4607,12024,16723,13720,15126,16885,18877,24425,28305,35248,42599,47067,51498,60534,74020,89935,100352,114820,134983,162703,177646,198484,248250,257121,310754,415650,506552,610143,655353,801493,918395,960044,1037804,1125915,1268126,1561986,1862044,2068146,2289997,2409312,2570343,2797224,3203849,3672856,3630713,3594760,3511908,3420464,4524905,5363301
"35000","New Mexico","6","SA35","2221","...","        Medicaid 3/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",15071,16836,18840,24403,28305,35248,42573,47015,51419,60429,73895,89799,100167,114549,134644,162116,177102,197982,247902,256829,310634,415530,506421,610057,655286,801441,918355,959993,1037776,1125843,1268069,1561961,1861977,2067623,2289682,2408749,2553688,2752498,3058199,3358865,3518298,3511139,3436074,3365273,4520979,5361371
"35000","New Mexico","6","SA35","2222","...","        Other medical care benefits 4/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",55,"(L)","(L)","(L)",0,0,"(L)",52,79,105,125,136,185,271,339,587,544,502,348,292,120,120,131,86,67,52,"(L)",51,"(L)",72,57,"(L)",67,523,315,563,16655,44726,145650,313991,112415,83621,75834,55191,3926,1930
"35000","New Mexico","6","SA35","2230","...","      Military medical insurance benefits 5/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",518,743,953,1268,1540,1837,2189,2223,2375,2408,2575,2875,3302,3633,4244,8652,10469,11294,12159,13151,17792,22830,26166,28111,32147,30808,27733,25217,21676,20849,22626,26948,28141,34214,43208,49868,70090,80347,80382,98666,101583,112497,122357,124155,125423,131569,114678,111458,113816
"35000","New Mexico","6","SA35","2300","...","    Income maintenance benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",7270,7945,8332,9884,10721,11842,13336,11061,12457,14403,15705,19042,21186,21409,21130,22669,23480,23249,24212,27435,31290,36580,57609,63930,67359,75595,101253,110994,121480,117915,118392,150128,198148,214179,213742,227291,240356,247432,265100,283097,306159,341646,395688,480497,577887,610608,658152,735899,809260,761870,765608,809410,788889,800676,867092,952792,1038264,1131813,1156472,1319181,1410175,1716894,1985047,2027832,2058395,2091804,2074365,2126295
"35000","New Mexico","6","SA35","2310","...","      Supplemental security income (SSI) benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",7491,8787,9752,9691,9670,10567,10889,10780,10475,11006,11624,12590,14112,14341,14068,14775,27370,31177,32593,33407,34746,37129,41672,46460,48627,52063,57680,60859,66279,69331,73724,79743,90229,102775,125981,139621,154398,165867,174974,178097,182873,187109,193493,205497,217043,223120,231837,248140,263552,282621,298698,327269,340383,350999,367545,388730,392234,397861
"35000","New Mexico","6","SA35","2320","...","      Earned Income Tax Credit (EITC)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",10624,10602,9627,9420,17169,16111,15273,14326,15204,13829,18158,18460,35792,53740,60424,67312,94008,103893,122149,180297,223037,253471,269296,280880,283473,277131,299255,334908,343283,351668,359606,377668,396401,411265,497162,494772,499581,522059,541659,543215
"35000","New Mexico","6","SA35","2330","...","      Supplemental Nutrition Assistance Program (SNAP)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",188,382,359,476,1004,1568,2214,3274,5382,20911,26670,30861,35421,44166,46501,42637,38499,39940,62637,83819,89517,86152,93421,87515,87661,89490,96904,95929,104363,122885,156303,186947,194726,194391,196087,195982,158419,143231,144068,135759,138102,159128,190085,230726,252587,251497,253974,288075,453323,565302,650195,674710,667597,629211,678701
"35000","New Mexico","6","SA35","2340","...","      Other income maintenance benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",8214,10255,11434,11530,11078,11743,12115,11465,12169,14215,16392,18608,22586,22919,22430,25399,29717,33316,35626,35407,34079,40942,55488,62091,63690,67481,79957,85083,91173,98402,100714,103800,122150,154107,170951,172368,187214,193648,215267,171883,170208,197353,176164,179946,191666,204679,232418,279418,281817,404918,427001,525037,582200,531866,516559,513418,511261,506518
"35000","New Mexico","6","SA35","2341","...","        Family assistance 6/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",7588,9515,10565,10697,10316,10898,11209,10636,11315,13186,15336,17486,21553,21987,21632,24687,28623,31582,33474,32163,30189,35659,41819,46655,43658,42991,50574,50842,52172,56471,55063,54615,65110,91822,108280,123728,148794,153803,171765,128350,127948,149795,121876,117238,100656,97732,101997,96331,86665,87521,92613,124752,184451,153101,143981,144056,140599,141586
"35000","New Mexico","6","SA35","2342","...","        Excluding family assistance 7/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",626,740,869,833,762,845,906,829,854,1029,1056,1122,1033,932,798,712,1094,1734,2152,3244,3890,5283,13669,15436,20032,24490,29383,34241,39001,41931,45651,49185,57040,62285,62671,48640,38420,39845,43502,43533,42260,47558,54288,62708,91010,106947,130421,183087,195152,317397,334388,400285,397749,378765,372578,369362,370662,364932
"35000","New Mexico","6","SA35","2400","...","    Unemployment insurance compensation","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",3854,4859,4171,2055,2594,4896,10322,7686,6409,7142,10039,8379,12251,17561,12340,11029,11289,9452,7874,8896,9572,9188,16283,22606,22581,21096,28558,54260,52436,37129,31600,32999,48309,50068,85266,110856,71889,72150,95422,77065,66104,60483,60106,79802,112272,103779,79640,77082,82823,79445,90085,96535,85270,106587,174933,180216,146087,126167,112642,137024,206513,549318,765112,636060,446859,324323,207704,182909
"35000","New Mexico","6","SA35","2410","...","      State unemployment insurance compensation","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",729,1883,2152,1080,1558,2492,4750,3350,2699,3473,5926,4867,8940,13746,9288,8530,8170,7222,6180,6895,7123,6117,11678,17217,17433,16965,24411,47318,43896,29800,21248,24907,39156,40226,76912,101001,65604,66140,88662,70800,60754,55213,54832,73669,100978,93354,73202,70969,77249,74782,84376,87347,77982,101477,168807,172579,138392,119277,107316,131459,199640,535268,747215,612022,423796,309836,197243,173192
"35000","New Mexico","6","SA35","2420","...","      Excluding state unemployment insurance compensation","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",3125,2976,2019,975,1036,2404,5572,4336,3710,3669,4113,3512,3311,3815,3052,2499,3119,2230,1694,2001,2449,3071,4605,5389,5148,4131,4147,6942,8540,7329,10352,8092,9153,9842,8354,9855,6285,6010,6760,6265,5350,5270,5274,6133,11294,10425,6438,6113,5574,4663,5709,9188,7288,5110,6126,7637,7695,6890,5326,5565,6873,14050,17897,24038,23063,14487,10461,9717
"35000","New Mexico","6","SA35","2421","...","        Unemployment compensation for Federal civilian employees (UCFE)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",203,194,264,391,328,440,571,504,578,943,618,382,423,529,621,991,1148,1382,1442,1446,2276,2409,2436,1323,1258,2091,2475,3617,4191,3538,3031,3149,3118,2891,3033,2787,3404,5906,5600,3364,3209,3103,2455,2285,2065,2221,2445,3044,3366,3098,2670,2586,2806,3350,5335,7549,11233,8369,4840,4147,3716
"35000","New Mexico","6","SA35","2422","...","        Unemployment compensation for railroad employees","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",996,1296,1827,958,975,2024,4849,3572,3134,3128,3339,2799,2380,2531,2070,1323,1521,1124,986,1217,1305,1567,1522,1338,983,855,591,1317,2233,1821,2241,1945,2750,3151,4016,3856,1543,1695,1397,1359,1393,1298,1423,1601,1474,1310,1146,1128,604,584,684,779,1031,1095,969,901,731,563,525,644,652,1363,858,511,512,556,581,496
"35000","New Mexico","6","SA35","2423","...","        Unemployment compensation for veterans (UCX)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",2129,1680,192,"(L)",61,380,723,561,382,277,383,385,491,713,478,598,655,488,326,361,615,883,2092,2903,2783,1834,2110,3349,3898,3072,1433,1547,2449,2146,510,1580,1123,1081,1141,1105,992,789,865,988,3535,3100,1674,1297,1370,1093,869,893,963,763,1153,1555,2108,2502,1949,1929,2141,3716,6237,8876,6843,5095,3502,2150
"35000","New Mexico","6","SA35","2424","...","        Other unemployment compensation 8/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",0,0,0,0,0,0,0,0,0,5355,3342,1863,2070,211,228,81,203,1073,683,74,150,199,140,379,415,254,479,497,531,1871,5451,3073,807,960,1815,1758,1155,266,186,730,3636,3253,3418,7339,3996,2231,3355
"35000","New Mexico","6","SA35","2500","...","    Veterans' benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",23749,23976,39542,25266,22922,22258,22129,23874,23535,24097,25427,24762,23787,26518,26241,27490,27478,29366,29655,34774,37501,44235,51501,59819,67039,72889,80982,96743,101186,104567,109118,115666,122353,133253,132740,116092,115681,118474,125179,147586,151192,150303,154742,165385,166068,170507,182771,194829,203616,217567,238056,254144,268383,294778,334304,384537,419510,452789,471462,470710,500518,586600,651997,689271,727068,791890,825890,874274
